id,pubId,Equation,reactionEnergy,surfaceComposition,ads_1,ads_2,ads_3,sites_1,sites_2,sites_3,MetalA,RatioA,MetalB,RatioB
379413.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-1.82754443192448,Pd3Tc,C,H,O,hollow,hollow,top,Pd,3,Tc,1
386466.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-5.379177519479811,Os3Zr,H,N,0,hollow,hollow,0,Os,3,Zr,1
386264.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-2.722801410471334,Tc3Mo,H,O,0,hollow,hollow,0,Tc,3,Mo,1
380385.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,1.995306423404713,Au3Ru,C,H,O,hollow,hollow,top,Au,3,Ru,1
383711.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-22.93756541237053,Zr3Hf,H,O,S,hollow,hollow,hollow,Zr,3,Hf,1
371016.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-0.4605876386564205,CuV,C,H,0,hollow,hollow,0,Cu,1,V,1
370220.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,9.621741385977089,NiSn,C,H,0,hollow-tilt,bridge,0,Ni,1,Sn,1
364477.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,4.169704161480354,AlGa,C,H,O,hollow,bridge,hollow,Al,1,Ga,1
377719.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,8.695054034751934,InPd,C,H,O,bridge,bridge,hollow,In,1,Pd,1
370911.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,0.0588020319270867,AgGa,H,N,0,hollow,hollow,0,Ag,1,Ga,1
396651.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,9.462931123108888,Ga3Pb,C,H,O,hollow,bridge-tilt,hollow,Ga,3,Pb,1
391208.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,4.381925743777174,Au3Rh,C,O,0,hollow,hollow,0,Au,3,Rh,1
413132.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-8.511097596228865,Hf3W,C,O,0,hollow,hollow,0,Hf,3,W,1
373890.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-5.090844607780412,HgSc,H,N,0,bridge,bridge,0,Hg,1,Sc,1
423759.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-4.191211358496048,Ir3Cd,N,O,0,hollow,hollow,0,Ir,3,Cd,1
420891.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-1.216435934852484,Re3Co,C,H,0,hollow,hollow,0,Re,3,Co,1
423770.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-0.1675638923279621,Ir3Hg,C,O,0,hollow,hollow,0,Ir,3,Hg,1
416276.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-10.982343368466218,Ta3Pb,H,O,0,hollow,hollow,0,Ta,3,Pb,1
394008.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-9.234120392460682,Cd3Cr,H,O,S,hollow-tilt,top,hollow-tilt,Cd,3,Cr,1
391743.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-4.586302421128153,Ag3Re,C,H,S,hollow-tilt,hollow,hollow-tilt,Ag,3,Re,1
412682.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-8.067471357761974,Zr3Hg,C,S,0,hollow,hollow,0,Zr,3,Hg,1
364807.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,4.847599190061146,RhSn,C,H,O,bridge,top,hollow,Rh,1,Sn,1
371741.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,1.839426282879515,PbPt,H,N,0,top-tilt,hollow,0,Pb,1,Pt,1
386098.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-5.4411045067748205,Tc3Sc,H,N,0,hollow,hollow,0,Tc,3,Sc,1
390294.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,4.852049747968863,Pd3Zr,C,H,0,hollow,hollow,0,Pd,3,Zr,1
407535.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.9085208207270625,Y3Ta,C,O,0,hollow,hollow,0,Y,3,Ta,1
386737.0,MamunHighT2019,CH* + * -> C* + H*,0.6480373379963567,Co3Ir,C,H,CH,hollow,hollow,hollow,Co,3,Ir,1
372212.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-4.2320941500594245,PbSc,C,S,0,hollow,bridge,0,Pb,1,Sc,1
425119.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,1.6972278900808533,MnZn,C,H,0,bridge,hollow,0,Mn,1,Zn,1
415420.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-5.067733435172727,Ta3Ru,C,O,0,hollow,hollow,0,Ta,3,Ru,1
413616.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-10.309605577211189,Hf3Au,N,O,0,hollow,hollow,0,Hf,3,Au,1
369852.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-7.913454244750369,LaZr,C,H,S,hollow,hollow,bridge,La,1,Zr,1
396049.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-1.8127761339103472,Ga3Nb,N,O,0,hollow,hollow,0,Ga,3,Nb,1
391338.0,MamunHighT2019,CO(g) + 2* -> C* + O*,3.931425365323207,Au3Pd,C,O,0,hollow,hollow,0,Au,3,Pd,1
363984.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-4.43918448208035,LaNb,H,O,0,bridge,bridge,0,La,1,Nb,1
378987.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,0.3537700317338021,NiTl,H,O,S,bridge,hollow-tilt,bridge,Ni,1,Tl,1
396172.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-3.665807700568621,Ga3Tc,H,O,S,top,hollow,hollow,Ga,3,Tc,1
419677.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-2.842343196619538,Mo3Sn,H,N,0,hollow,hollow,0,Mo,3,Sn,1
390603.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,1.3043425828561794,Pd3Rh,C,H,O,hollow,hollow,hollow,Pd,3,Rh,1
365797.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.648712399314888,HfV,H,N,0,hollow,bridge,0,Hf,1,V,1
362365.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-5.285059465431914,W3Au,C,O,0,hollow,hollow,0,W,3,Au,1
407867.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.66356453020768,Y3Os,C,H,0,hollow-tilt,hollow,0,Y,3,Os,1
393838.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-0.3437512082155649,Cd3Nb,C,H,0,hollow-tilt,hollow,0,Cd,3,Nb,1
383371.0,MamunHighT2019,CH* + * -> C* + H*,1.931830292000086,Ag3Ga,C,H,CH,hollow,hollow,hollow,Ag,3,Ga,1
424303.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,1.619382379898184,Ni3Fe,C,H,0,hollow,hollow,0,Ni,3,Fe,1
382701.0,MamunHighT2019,CH2* + * -> CH* + H*,0.9293773324970972,Au,H,CH,CH2,hollow,hollow,bridge,Au,1,0,0
381610.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-12.19092310520614,Zr3Au,N,O,0,hollow,hollow,0,Zr,3,Au,1
414685.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.777697330830051,Ti3Pd,C,O,0,hollow,hollow,0,Ti,3,Pd,1
390479.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.1741367595817,Pd3W,H,N,0,hollow,top,0,Pd,3,W,1
400279.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,1.7713986393811183,Sn3Cu,H,S,0,bridge,bridge,0,Sn,3,Cu,1
388221.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-10.83990265868306,Ni3Sc,H,O,S,hollow,hollow,hollow,Ni,3,Sc,1
413873.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-16.49429951568709,HfZn,H,O,S,hollow,bridge,bridge,Hf,1,Zn,1
374406.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,2.342940015385466,FeGa,C,O,0,bridge,hollow,0,Fe,1,Ga,1
386393.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-5.118588382500434,Os3Y,C,H,0,hollow,bridge,0,Os,3,Y,1
396048.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,5.868393302785421,Ga3Nb,C,H,0,hollow,top,0,Ga,3,Nb,1
408294.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-9.688759350532791,Y3Cu,C,H,O,hollow,hollow,hollow,Y,3,Cu,1
364695.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.8554799108088105,MoPt,C,H,0,hollow,hollow,0,Mo,1,Pt,1
376654.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,9.359616845276491,GaPd,C,H,O,bridge,hollow,hollow,Ga,1,Pd,1
382026.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-4.770665804999567,Zr,C,H,N,hollow,hollow,hollow,Zr,1,0,0
417945.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-4.883935095400716,V3Hg,C,H,N,hollow,hollow,hollow,V,3,Hg,1
417260.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-6.860421989365136,Nb3Sn,C,S,0,hollow,hollow,0,Nb,3,Sn,1
414681.0,MamunHighT2019,SH* + * -> H* + S*,-1.0899347016020329,Rh3Pt,H,S,SH,hollow,hollow,bridge,Rh,3,Pt,1
390101.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-3.3381029095700114,Pt3Mn,C,S,0,hollow,hollow,0,Pt,3,Mn,1
379727.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-3.749233177337601,Sn3Mo,N,O,0,hollow,top-tilt,0,Sn,3,Mo,1
391349.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,3.7913143580797737,Au3Pd,H,N,0,hollow,hollow,0,Au,3,Pd,1
373470.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-9.167312227349155,HfPd,C,H,O,4fold,bridge,bridge,Hf,1,Pd,1
388104.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,0.0340683802839976,Ni3Co,C,H,O,hollow,hollow,hollow,Ni,3,Co,1
424137.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-0.8846924301091121,Rh3Hg,C,H,0,hollow,hollow,0,Rh,3,Hg,1
363614.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-10.114423899163969,CuSc,O,S,0,hollow,hollow,0,Cu,1,Sc,1
388931.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-6.322364901434639,Co3Os,N,O,0,hollow,hollow,0,Co,3,Os,1
417669.0,MamunHighT2019,CH2* + * -> CH* + H*,-0.6231367448999663,Fe3Al,H,CH,CH2,hollow,hollow,hollow,Fe,3,Al,1
398941.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,1.2492198022086995,Pb3Ir,C,H,O,top,top,top,Pb,3,Ir,1
366347.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.180626234430747,TaZr,C,O,0,hollow,hollow,0,Ta,1,Zr,1
395222.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-2.09239446394588,Al3Y,C,H,S,hollow,bridge,hollow,Al,3,Y,1
373459.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-3.919419022510908,HfPd,H,N,0,bridge,hollow,0,Hf,1,Pd,1
362210.0,MamunHighT2019,CO(g) + 2* -> C* + O*,0.9431256120209356,Ag3Fe,C,O,0,hollow-tilt,hollow-tilt,0,Ag,3,Fe,1
361914.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,7.992659100689366,Bi3Rh,C,H,O,bridge-tilt,top,hollow,Bi,3,Rh,1
375753.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-13.527637302837547,NbSc,N,O,0,hollow,hollow,0,Nb,1,Sc,1
422892.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.1958518839766157,Os3Ga,H,O,0,top,hollow,0,Os,3,Ga,1
375814.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-5.300960845766099,CdW,C,S,0,bridge,bridge,0,Cd,1,W,1
424007.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-3.589562491182108,Rh3Au,H,N,0,hollow,hollow,0,Rh,3,Au,1
425487.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-0.3121279064286,Pt3Sn,C,H,S,hollow,hollow,hollow,Pt,3,Sn,1
376395.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-5.145168325904933,FeOs,N,O,0,hollow,hollow,0,Fe,1,Os,1
407943.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-7.7259680820617405,RuY,C,S,0,bridge,bridge,0,Ru,1,Y,1
379976.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-2.8786665842811203,Al3Zn,H,N,0,hollow,hollow,0,Al,3,Zn,1
364243.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,4.982838951830217,InNi,C,H,O,bridge,bridge,bridge,In,1,Ni,1
419146.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-6.457095129272034,Mo3Pt,C,H,O,hollow,hollow,hollow,Mo,3,Pt,1
422318.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.465384994879173,InTc,H,O,0,bridge,hollow,0,In,1,Tc,1
400098.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-0.6268067441087624,Sn3Pt,N,O,0,hollow,hollow,0,Sn,3,Pt,1
365118.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,9.215387123500136,CdSn,C,H,0,hollow,top,0,Cd,1,Sn,1
372384.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,5.165087602957783,PbRh,C,H,O,hollow-tilt,bridge,hollow-tilt,Pb,1,Rh,1
375823.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-6.955639247405316,CdW,N,O,0,bridge,bridge,0,Cd,1,W,1
381293.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-0.1508858991746819,Hg3Ru,H,O,S,top,top,top,Hg,3,Ru,1
391286.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,3.716990000298779,Au3Mn,C,H,N,hollow,hollow,hollow,Au,3,Mn,1
384834.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-4.211254447674605,Mo3Sc,C,O,0,hollow,hollow,0,Mo,3,Sc,1
397148.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-3.959414042152275,In3Mo,H,O,S,top,hollow,hollow,In,3,Mo,1
391538.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-3.544902759875299,Ag3Ta,H,O,0,top,top,0,Ag,3,Ta,1
413335.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-9.287007758140703,Hf3Ru,C,H,O,hollow,hollow,hollow,Hf,3,Ru,1
387871.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-6.416255604539629,Rh3Cr,N,O,0,hollow,hollow,0,Rh,3,Cr,1
389808.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-6.001991129249518,Pt3Cr,N,O,0,hollow,top,0,Pt,3,Cr,1
414290.0,MamunHighT2019,NH* + * -> H* + N*,0.0880790318005892,Ir3Au,H,N,NH,top,hollow,hollow,Ir,3,Au,1
391862.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,1.5279672324181774,Ag3Rh,C,H,O,hollow-tilt,hollow,hollow,Ag,3,Rh,1
366282.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-4.32195253420457,AgTa,H,S,0,bridge,bridge,0,Ag,1,Ta,1
377714.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,0.2079970154901502,InPd,H,S,0,bridge,hollow,0,In,1,Pd,1
362968.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-8.270591820930349,Hf3Sc,C,O,0,hollow,hollow,0,Hf,3,Sc,1
394909.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-4.2101434068620165,Hg3Os,H,O,0,top,top,0,Hg,3,Os,1
392001.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,6.631745410873123,Ag3Au,C,H,0,hollow,hollow,0,Ag,3,Au,1
373941.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,2.401214554577905,LaPb,C,H,0,hollow,bridge,0,La,1,Pb,1
382925.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-8.23741869511241,Hf3Nb,C,H,O,hollow,hollow,hollow,Hf,3,Nb,1
374564.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-0.4058590146253209,OsZn,C,H,O,bridge,bridge,hollow,Os,1,Zn,1
394627.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,4.113027202251374,Hg3Hf,C,H,O,top,top-tilt,hollow-tilt,Hg,3,Hf,1
361862.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,4.912324323802409,Bi3Pd,C,H,N,hollow,top-tilt,hollow,Bi,3,Pd,1
370585.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-3.725678322992735,InTa,C,H,O,hollow,bridge,bridge,In,1,Ta,1
380644.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-5.367844114312902,Os3Hg,N,O,0,hollow,hollow,0,Os,3,Hg,1
382711.0,MamunHighT2019,NH* + * -> H* + N*,2.054657716704241,Ag,H,N,NH,hollow,hollow,hollow,Ag,1,0,0
367055.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,6.541941721755734,FePb,C,H,0,bridge,top,0,Fe,1,Pb,1
415208.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-8.349337484206899,Ta3V,C,H,O,hollow,hollow,hollow,Ta,3,V,1
370010.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-4.639622991651436,AlHf,C,H,S,bridge,hollow,hollow,Al,1,Hf,1
383682.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-22.521227429757342,Zr3Sc,H,O,S,hollow,hollow,hollow,Zr,3,Sc,1
410953.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.323011339619427,Sc3Rh,C,H,0,hollow,hollow,0,Sc,3,Rh,1
398629.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-6.001479283208028,Pb3Ta,N,O,0,top,top,0,Pb,3,Ta,1
422627.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,0.961274380579198,Os3Ni,C,O,0,hollow,top,0,Os,3,Ni,1
361953.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,13.24180280409348,Bi3Re,C,H,0,hollow,hollow,0,Bi,3,Re,1
379539.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-3.501328490731112,Os3In,C,H,O,hollow,hollow,hollow,Os,3,In,1
393606.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,3.695296813384971,Zn3Cd,C,H,S,hollow,bridge,hollow,Zn,3,Cd,1
387505.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-1.1131477803359076,Ir3Tc,C,H,S,hollow,hollow,hollow,Ir,3,Tc,1
412651.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.506779181714478,Zr3Cd,H,S,0,hollow,hollow,0,Zr,3,Cd,1
408937.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-5.731271602065249,La3Tc,C,S,0,hollow,hollow,0,La,3,Tc,1
362140.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-0.8303917058105981,Rh3Mn,C,H,O,hollow,hollow,hollow,Rh,3,Mn,1
409084.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.3950875138171457,La3Fe,C,H,0,hollow,hollow,0,La,3,Fe,1
408350.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-13.061750519075986,Y3Zn,H,O,0,hollow,hollow,0,Y,3,Zn,1
381847.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-1.2353219963100628,Ir3Pd,C,H,0,hollow,top,0,Ir,3,Pd,1
400397.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,1.182535176826491,Sn3Ga,C,S,0,hollow,hollow,0,Sn,3,Ga,1
366898.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,1.4365749419749818,CoHg,C,H,0,bridge,bridge,0,Co,1,Hg,1
391067.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,1.5630896457729475,Au3Cr,C,H,S,hollow,hollow,hollow-tilt,Au,3,Cr,1
373342.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-3.4749169851471606,AlNb,C,H,S,hollow,hollow,hollow,Al,1,Nb,1
394334.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,2.5765512429501314,Cd3Mn,C,H,S,hollow-tilt,hollow-tilt,hollow-tilt,Cd,3,Mn,1
372979.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-10.056963116223642,ScTi,C,H,O,hollow,hollow,hollow,Sc,1,Ti,1
424186.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.7316085319704371,Rh3In,C,O,0,hollow,hollow,0,Rh,3,In,1
362597.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,0.3143165181743939,Sn3Cr,H,N,0,top,top,0,Sn,3,Cr,1
369449.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-3.8803591219165128,CrCu,H,S,0,hollow,hollow,0,Cr,1,Cu,1
364121.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,0.4720192767654225,IrRu,C,O,0,hollow,hollow,0,Ir,1,Ru,1
393178.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.586461639416541,Zn3W,C,H,0,hollow,hollow,0,Zn,3,W,1
361981.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,1.001322190460769,Bi3Ru,C,H,O,top-tilt,top,hollow-tilt,Bi,3,Ru,1
365706.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-2.752363041631781,AgW,C,H,0,hollow,bridge,0,Ag,1,W,1
387573.0,MamunHighT2019,SH* + * -> H* + S*,-0.8906718600992463,Pt3Ru,H,S,SH,hollow,hollow,bridge,Pt,3,Ru,1
421577.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-6.169048209464677,Tc3Ir,C,S,0,hollow,hollow,0,Tc,3,Ir,1
390728.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-2.015739995740887,Pd3Mn,O,S,0,hollow,hollow,0,Pd,3,Mn,1
425462.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-1.404426460874049,Pt3Sn,H,N,0,hollow,hollow,0,Pt,3,Sn,1
372788.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,10.08898234377159,AuSn,C,H,S,hollow,top-tilt,hollow,Au,1,Sn,1
376995.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.5713517020258791,MoZn,C,H,0,hollow,bridge,0,Mo,1,Zn,1
388691.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-4.801294938851811,Co3Sc,C,H,O,hollow,hollow,hollow,Co,3,Sc,1
423357.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-2.408944764904163,Ru3Ga,C,H,O,hollow,hollow,hollow,Ru,3,Ga,1
398442.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,1.068148315388271,Pb3Sn,N,O,0,hollow,hollow,0,Pb,3,Sn,1
379098.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-4.732228228600775,Ti,C,H,N,hollow,hollow,hollow,Ti,1,0,0
375824.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-8.04235443386392,CdW,H,O,0,bridge,bridge,0,Cd,1,W,1
373542.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-2.0144518088118843,OsRh,C,H,0,hollow,hollow,0,Os,1,Rh,1
365203.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,7.598395128000391,AgCd,C,H,0,hollow,hollow,0,Ag,1,Cd,1
367827.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-14.318145691073369,ReSc,H,O,S,hollow,hollow,hollow,Re,1,Sc,1
377672.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,0.5551382177280857,AuCu,C,S,0,bridge,hollow,0,Au,1,Cu,1
369018.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-5.82287682103015,HfPt,C,O,0,4fold,bridge,0,Hf,1,Pt,1
415731.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-21.174250458660023,Ta3Pt,H,O,S,hollow,hollow,hollow,Ta,3,Pt,1
425818.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,7.811964082362238,Au3Zn,C,H,O,bridge,bridge,hollow,Au,3,Zn,1
416555.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-7.975464498547467,Nb3Os,C,H,S,hollow,hollow,hollow,Nb,3,Os,1
370714.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,0.9468335711654844,AlRe,C,H,0,hollow,bridge,0,Al,1,Re,1
391472.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.2201632145821577,Ag3Hf,C,O,0,hollow,hollow-tilt,0,Ag,3,Hf,1
376615.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-4.898884349412015,TiZn,C,H,S,hollow,hollow,hollow,Ti,1,Zn,1
417112.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-10.568319169660072,Nb3Ga,H,O,0,hollow,hollow,0,Nb,3,Ga,1
384682.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-9.636144778952712,Cr3Sc,C,H,O,hollow,hollow,hollow,Cr,3,Sc,1
384604.0,MamunHighT2019,CH2* + * -> CH* + H*,-0.5176646047002578,Ir3Rh,H,CH,CH2,top,hollow,bridge,Ir,3,Rh,1
395175.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,2.5714699250436297,Hg3Cd,O,S,0,hollow,hollow,0,Hg,3,Cd,1
389931.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,0.986210212287574,Pt3Tc,C,H,0,hollow,hollow,0,Pt,3,Tc,1
373598.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-7.403657675467116,HfNi,C,S,0,bridge,hollow,0,Hf,1,Ni,1
